O/F,LOX/LH2,LOX/RP-1,LOX/CH4,LOX/C2H6,LOX/ETHANOL,LOX/MMH,LOX/UDMH,LOX/N2H4,LOX/NH3,LOX/JP10,GOX/LH2,GOX/RP-1,GOX/CH4,GOX/C2H6,GOX/ETHANOL,GOX/MMH,GOX/UDMH,GOX/N2H4,GOX/NH3,GOX/JP10,N2O/LH2,N2O/GH2,N2O/RP-1,N2O/CH4,N2O/C2H6,N2O/ETHANOL,N2O/MMH,N2O/UDMH,N2O/N2H4,N2O/NH3,N2O/JP10,N2O4/LH2,N2O4/GH2,N2O4/RP-1,N2O4/CH4,N2O4/C2H6,N2O4/ETHANOL,N2O4/MMH,N2O4/UDMH,N2O4/N2H4,N2O4/NH3,N2O4/JP10,H2O2/LH2,H2O2/GH2,H2O2/RP-1,H2O2/CH4,H2O2/C2H6,H2O2/ETHANOL,H2O2/MMH,H2O2/UDMH,H2O2/N2H4,H2O2/NH3,H2O2/JP10,F2/LH2,F2/RP-1,F2/CH4,F2/C2H6,F2/ETHANOL,F2/MMH,F2/UDMH,F2/N2H4,F2/NH3,F2/JP10,OF2/RP-1,OF2/CH4,OF2/C2H6,OF2/ETHANOL,OF2/MMH,OF2/UDMH,OF2/N2H4,OF2/NH3,OF2/JP10,IRFNA/LH2,IRFNA/GH2,IRFNA/RP-1,IRFNA/CH4,IRFNA/C2H6,IRFNA/ETHANOL,IRFNA/MMH,IRFNA/UDMH,IRFNA/N2H4,IRFNA/NH3,IRFNA/JP10
4.132432432432433,437.4299754761696,305.2335222203971,327.4609675788694,318.36638831816686,272.5390760647113,271.8266635245383,284.4580440458143,232.19667124354586,235.6857752651488,300.5415594685502,442.28443048358736,308.45462422307156,330.58760490437993,321.5038001615442,277.78982129800613,277.709843045307,289.0861695527033,242.08807727014045,245.544342795473,303.7906213830639,324.8969057892854,347.0279525246305,268.1157571218837,254.70213712226047,263.0969513731146,286.1522007953033,299.9722117632557,299.21397152571456,282.6845955470109,286.3854947487843,270.19395138306817,377.607293729664,395.82169666510345,302.4564560897614,310.96245635503107,310.3886074898431,275.8905541553179,276.6008265226322,288.34059841028505,238.0422771007256,241.52020277068164,298.84284406347547,351.69856293051384,371.67546477188523,298.32135451992633,288.4909402900074,294.91049337488965,306.8563951299046,311.4902619133948,317.8294652660725,281.27022383629367,284.4348382359467,299.67967908636507,444.9442843712385,,,,324.81431293354456,336.6249469551786,335.75756100737254,318.52652084499783,364.0996716566672,310.87720529744735,363.9488887809113,377.3611743286875,375.2943221645522,336.8016010037684,343.63317331679525,349.8177235184122,328.4594177221108,343.08078719655566,353.5810899650766,349.533015400023,369.5943674817109,291.73781051740224,284.54108847433366,290.3968931225992,271.1826055972971,270.02164948392794,285.0578699736921,224.0583533374621,227.63968605734254,291.3027636708697
4.1631274131274125,437.39260935432037,304.80033723860976,326.96520693897264,317.88856761242135,272.0169583945442,271.23853099246315,283.9194669245683,231.55619919113596,235.03084783686654,300.12716252476656,442.22224010895144,308.0361654731572,330.10254705323234,321.03894153792095,277.3075822933355,277.1735783333801,288.59457599562865,241.50372214259286,244.94161103973946,303.3914028434495,325.1055561055006,347.09877163856635,268.6905448811376,255.4302287897728,263.73764115969607,286.3341598766849,299.79411998147253,299.2483044166558,282.2874819973823,286.01958486492384,270.7390979431734,377.7876252465777,395.8741006434698,302.2400065974999,311.2118416615966,310.3619915495554,275.4053303354027,276.0305479873994,287.84477514329956,237.42623793738892,240.88793954869132,298.5858717898223,351.9006755164705,371.73787199470917,298.77302051735944,289.08155216702517,295.424980107873,306.7695685839262,311.1002330873175,317.67810594048314,280.8334212790228,283.9778630945943,300.10159122267817,445.13490176191925,,,,324.2229625767002,336.00938115234214,335.3169418583009,316.9911690026444,363.3453586497361,310.79575559652267,363.42825037045117,377.37744878806643,375.14949528988984,336.27464142424117,343.06010071338784,349.27046367921525,327.75848912437516,342.8360720148447,352.82445837800196,349.7253176315372,369.64430903203737,291.9761739667554,285.11079880337917,290.8510190814572,270.58573273085204,269.32644653322694,284.4735624072077,223.3409089812449,226.9124618932894,291.42117055612084
4.193822393822393,437.3606816889623,304.36955620489147,326.4705937922809,317.41295845000934,271.4885926402191,270.6533157561243,283.38359520228744,230.9130855956506,234.37354215529982,299.7151111586688,442.1654924281203,307.62024174317105,329.61896963838757,320.57648148664106,276.835893213549,276.6403794542138,288.0971552693748,240.93103480642867,244.350997000598,302.994652344101,325.31113252244353,347.1573133915698,269.25514283360997,256.146568591505,264.36758810714946,286.49537604329,299.6199779148251,299.27452275201534,281.8937726394928,285.64144438962876,271.2742825066282,377.9755910923136,395.92378663870755,302.00783123736,311.44145949066717,310.3184531279516,274.9127968633882,275.4628673140711,287.3419381725367,236.80742063458615,240.2531774994347,298.32507691883995,352.0993721140438,371.7986589683329,299.2161829315974,289.6623845365616,295.930611169403,306.66618448167907,310.6998084677525,317.51638078832974,280.40050477783427,283.52511812637357,300.515026990655,445.3187469179409,,,,323.64943590675523,335.39132861156344,334.88278790951944,315.45166558869255,362.57036785074087,310.706715718586,362.8960432865883,377.38292328465707,374.99507602157763,335.7434098387112,342.48255055400233,348.71919484840737,327.04035943475344,342.57901596873455,352.0540319346706,349.9140806878046,369.69247193667485,292.20459822681806,285.66927065491876,291.283885056651,269.980394645803,268.64227980858476,283.8888287194164,222.63557208638161,226.19067144077349,291.5203883172057
4.224517374517374,437.3076374777037,303.9503152985704,325.9772479513373,316.9395884481525,270.9702877093298,270.06276897452835,282.8589530877581,230.2815906812897,233.72105504473112,299.30538334551255,442.0873545166413,307.20683647050146,329.1369732651261,320.1260736881784,276.3663664068168,276.1102013262454,287.6026283963791,240.36249177516908,243.75694452811328,302.60034693172264,325.52409177475056,347.2146513882627,269.8097642471475,256.8513838221983,264.9870267686091,286.65350275862,299.4316335310988,299.3019769615758,281.5034328824728,285.2608955644845,271.7997133757228,378.1594473680364,395.9584834091388,301.76962316166413,311.6608515849367,310.2587170863792,274.42958288481367,274.8977675704167,286.84085630176946,236.20046854814458,239.62330041543086,298.06079368861447,352.2947188117692,371.8578564712705,299.6509989062887,290.23364740812093,296.4275711796698,306.5379730798652,310.2985462441384,317.34468532499335,279.97142274486055,283.0765443656532,300.9110779970098,445.4959187491674,,,,323.0739814326083,334.77660390442117,334.43396201273595,313.92887505899523,361.76831088781137,310.61979598981014,362.35835207331166,377.3719345260527,374.83154526351575,335.2082646706478,341.8897199604586,348.1640623449217,326.3212841751296,342.3312663538571,351.2934979579574,350.1103776481734,369.74467516986516,292.4054512782808,286.20796020055747,291.7042828170473,269.3829553230139,267.95287323624416,283.3038032474597,221.92847570321152,225.47424405324594,291.59205407051803
4.255212355212355,437.2469298590149,303.5242844290355,325.48527745099693,316.46848062986993,270.45384064341994,269.4833046150201,282.3283391375641,229.6473962679185,233.07332730195566,298.9069646773445,442.00144583816365,306.79593198399317,328.656648412629,319.6684550555985,275.89896897907715,275.58300276067325,287.11966162551226,239.7906361704277,243.17531442156613,302.2084630880516,325.7236779905006,347.27633697536277,270.35461031406084,257.5449125388453,265.5961823886082,286.79106395338766,299.23855227564474,299.31229438592294,281.1164303323752,284.8787957364007,272.3113251692785,378.32744537032374,396.0028536224791,301.5258537872193,311.84175422971214,310.1835137157047,273.94739349700933,274.32686126644654,286.3502340958188,235.59066796891696,239.0056240690705,297.7933315789917,352.48677882114856,371.91549358566175,300.0685745669648,290.7955393568339,296.91603903543506,306.4039821175564,309.9059446225991,317.1634330939616,279.5461217606076,282.6320809566336,301.30797336670656,445.6593962773294,,,,322.50707352502417,334.16026346303175,333.9813553854735,312.40258024082596,360.9445059062145,310.51598321299286,361.81540046388534,377.35084493004115,374.65336680305825,334.6588430215245,341.30387230053293,347.6052236963128,325.59636502183196,342.0816210213739,350.5324140098864,350.2922573515155,369.7951532267506,292.58754704471687,286.74443240085634,292.11220786518896,268.777416808404,267.2664125181356,282.71860146127835,221.2264604014009,224.76311041667404,291.6454034807117
4.285907335907336,437.1786777710135,303.1006097160382,324.99477955066857,315.9996537771116,269.9311067380225,268.90665298083553,281.80029592709985,229.024688981345,232.4374698776994,298.50180338268274,441.907896589847,306.38750962452474,328.17807628548996,319.21328494191926,275.4336688142862,275.0587409044306,286.6307707757164,239.2302568651599,242.59062372088144,301.8189768079338,325.92035692686903,347.3368589041293,270.88989487318247,258.21923017060584,266.1910852698757,286.91697055556574,299.0502474807815,299.3146996748172,280.73272920108707,284.4958649373625,272.81354900260374,378.50326049035044,396.0322774271606,301.27696524663395,312.02213841185636,310.09357371947146,273.4662428671929,273.7668968167213,285.8526289905129,234.99259206953602,238.38531231651407,297.5139403386922,352.67561507076243,371.97160154893317,300.4871405934986,291.33936181500695,297.3961880841449,306.24691311868435,309.5129458690915,316.96359807779004,279.12455212327325,282.19167079125316,301.6877331653765,445.8163905414654,319.526314043674,,,321.95973550368967,333.5374394092863,333.53583604853395,310.89338600954153,360.10425011815636,310.4050175784008,361.26739845395406,377.31996256991636,374.4669603205375,334.11695603831674,340.71420213185627,347.04284196166816,324.860999568382,341.8298180354128,349.760378110019,350.47078470532693,369.83815011940214,292.75093813127654,287.2614040254292,292.50761923265134,268.1720202723915,266.5829230029669,282.13334272650536,220.5294727269894,224.057202512911,291.6897222937979
4.316602316602316,437.1029952474345,302.6792729651558,324.50584164821794,315.5331228680751,269.4183125561316,268.33277934157,281.2747792518914,228.39922473996236,231.79907655749116,298.09889567072975,441.8068393219247,305.9815498550584,327.701329591481,318.7605728978,274.9704366070905,274.5373767334464,286.14474075766356,238.67388220121404,242.0177583023475,301.4409655997738,326.11417035569843,347.3907116470252,271.41579929197513,258.89085247622575,266.7761277791431,287.0401700578906,298.84852564986426,299.3096139625011,280.36096859492125,284.1214433961353,273.3108430231959,378.6751393367744,396.071430744774,301.0233663046828,312.1642125634843,309.9896234528448,272.98614676644104,273.20946764138375,285.35675942485125,234.39159841464158,237.76969865908984,297.24096514306535,352.86128852426856,372.0262080291011,300.8887357758719,291.88311072779385,297.85915241685734,306.0858252956931,309.11052686742,316.7645149354017,278.70666225977686,281.7552549208487,302.06860693535015,445.9741258649604,319.4506104503474,,,321.4117380978567,332.9140188648022,333.0763697184822,309.38620521490736,359.24121572747475,310.2870768509437,360.7145539381226,377.2796704589081,374.2787180096891,333.57220982439225,340.1209384960636,346.47709250046,324.1307660694053,341.5646711380483,349.00070360140836,350.64601897966503,369.879478727681,292.8957247240087,287.76771352621097,292.8904767471973,267.5669093785462,265.910481056952,281.54813410926096,219.83745319880651,223.3564535835779,291.7079854469491
4.347297297297297,437.0333051489102,302.2602550448236,324.01854211358017,315.0688993681965,268.9072989314862,267.7616520706684,280.75174874771056,227.78512144296553,231.1724056227935,297.6982172010688,441.69840551362853,305.57803236124846,327.2264732520165,318.3103254297719,274.5092410877882,274.0188702021111,285.6698839270671,238.121466184444,241.44175481892373,301.0561895519527,326.31038018085604,347.4434410834086,271.93252107374224,259.5518665556538,267.35571055039406,287.14322283253074,298.642869662502,299.29702470994016,279.9837584614953,283.7385546789095,273.7991188844541,378.8313285146371,396.095702239255,300.76544025124747,312.2967937409959,309.8629848570132,272.5071179392531,272.6545602982356,284.8712849804593,233.8021950329486,237.16605044336313,296.96560659628244,353.043858666869,372.0793409753129,301.29161408165226,292.418074634284,298.32315541656686,305.9034387361826,308.7081249085162,316.5571614729131,278.3008174140298,281.3227781620802,302.43257402062346,446.12558063362394,319.37877415064986,,,320.8839938187712,332.2959088244509,332.6138592373745,307.8912940696168,358.34918709929633,310.1623559246311,360.15706847312646,377.2303017125605,374.0830332404996,333.024939763526,339.5243192946853,345.9081546316339,323.38530933877996,341.3077466058975,348.24286212060827,350.82903479409424,369.9307325212,293.01312850097736,288.2722562444013,293.260710729657,266.97022679685773,265.23296271316144,280.9630793362154,219.15034324372613,222.66079809565508,291.71831669404315
4.377992277992278,436.9431042919951,301.8435359903812,323.5329510493908,314.6069915472025,268.3899687318095,267.18510213642566,280.2396562518488,227.1682058268851,230.54312773496574,297.299743238962,441.5827221625901,305.17693614321104,326.7535650515566,317.8625462682603,274.041802696499,273.503184534337,285.18912240653145,237.56562200902923,240.87743717762757,300.6737368101352,326.50382759922763,347.5061184642337,272.4402352669984,260.2024932055006,267.9258492764617,287.2351132032296,298.433522222344,299.2770800993681,279.6097447196626,283.3563665116846,274.27854529480686,378.9954915230409,396.12974272398304,300.4944223216243,312.41053782065717,309.73316255925744,272.0291682583451,272.10215881694535,284.3788481332499,233.20980734655092,236.55963990863748,296.67908128211786,353.2233835493179,372.1368516750839,301.6777703995191,292.94443733804366,298.77027306369797,305.70969853372117,308.31511849415466,316.3325448910027,277.88172838756407,280.89418351486984,302.78881133877337,446.2708577209613,319.2910429399084,,,320.3561435960124,331.6780883976977,332.1538533127041,306.39871177122404,357.4336200414072,310.0214953875798,359.5951474277555,377.17219809472226,373.87429036656374,332.47547377770906,338.9245906067858,345.3362184012575,322.6354442409874,341.0475710247514,347.4819532676548,350.9978596100093,369.9688022677122,293.121200390353,288.7576424624519,293.6182380411359,266.36606589511047,264.55846345300796,280.37827437824257,218.47486562808578,221.97017227267386,291.7037555617322
4.408687258687259,436.8458190956168,301.4290950991703,323.0588158406548,314.147404759349,267.8824651162288,266.6193886612106,279.72146070564554,226.56252666105638,229.91833537156785,296.9034487167186,441.4598067514677,304.77823959956817,326.282656231378,317.41723661308095,273.5928469458489,272.9902791769965,284.71098936023606,237.02101151513247,240.3173065907284,300.2935820741168,326.6893493094021,347.55665679117146,272.93058392585294,260.84294584736216,268.486732869601,287.31604317065774,298.22992647560613,299.24993267918177,279.23889335220065,282.97523006960284,274.7492815863704,379.15588611341684,396.148955279657,300.237999383059,312.49624378488664,309.59144278888505,271.54411100459924,271.54395594564903,283.88812192241096,232.62887785421947,235.9650435473997,296.39962855401944,353.39991983004626,372.19293809465654,302.06548009518804,293.4534273212175,299.21875777128224,305.50544145499754,307.913238006997,316.1005356638558,277.4829798876605,280.4694177325438,303.13742777718295,446.402929683273,319.2072237139641,,,319.8488655585131,331.05656622683364,331.69132559878256,304.9185856476854,356.50001123715356,309.8838689394915,359.02899440507707,377.1056972278324,373.6588135967193,331.9241249863673,338.3165345626598,344.76148011633734,321.8918838602735,340.78460504277905,346.7242351029396,351.1635605540169,370.00527949784504,293.2112534939857,289.24149476967233,293.96296193577007,265.76256884818287,263.8950006761383,279.79380997716504,217.7973847908012,221.28451180509583,291.67368637631574
4.4393822393822395,436.7415605469688,301.01691101755796,322.5768079514747,313.6901416997461,267.37667447274055,266.0563287952817,279.20563212527634,225.96098480982138,229.30505396301777,296.5093082895827,441.3300123066599,304.3819206040853,325.8137920326144,316.9743953580807,273.12936773969295,272.48011872812066,284.24407092099455,236.48023052955074,239.75393254038602,299.91569985474837,326.8721984825771,347.60612621030447,273.42079149403185,261.46931735274177,269.0385577279112,287.38623508174464,298.0139012975658,299.2157449623946,278.87116743645277,282.59544049049026,275.2028859972807,379.3007457938262,396.17797852159373,299.9600242524583,312.5731650495211,309.4291174578961,271.0683709469121,270.99654244562026,283.40772023218756,232.04490124342436,235.3676062602907,296.1184233830268,353.5735228164816,372.24180899160126,302.4366987076021,293.96310355978153,299.65971838212073,305.29147137397234,307.5210289778579,315.87097722483355,277.07931783987766,280.0484257593876,303.4785268021555,446.52902309796264,319.1075551951157,,,319.3519221996216,330.44191688480026,331.2212656279686,303.44598957972835,355.5309494311011,309.7401487719748,358.4588227394744,377.0311315010079,373.44289549820866,331.37119773681013,337.7058672355966,344.18413329633375,321.1341112236379,340.5071679941728,345.9756391410401,351.3372109677733,370.04018826111815,293.2747607604963,289.7063679757033,294.28588783097194,265.1678003925053,263.2265588726748,279.20977410410876,217.1246432948209,220.6105822439115,291.6199605671839
4.470077220077219,436.6304419350552,300.606961820407,322.0966758217045,313.23520263903487,266.87257740434956,265.495892280949,278.69213204855856,225.35655553421924,228.68906308726662,296.11729638684557,441.1933481791887,303.9879565757703,325.34701219336347,316.53401929705257,272.67605175891543,271.97266912386607,283.7710635941366,235.94323676669885,239.202042245558,299.54006451862494,327.0576400744823,347.66006912885706,273.9024993690329,262.08591294478776,269.5815017066608,287.44592820848976,297.79487176342724,299.17468280542187,278.5151518510979,282.217242221876,275.65668670371684,379.4537405117841,396.2045241866181,299.6881072136036,312.62270258824157,309.256232680109,270.5937434066967,270.4515967646913,282.9203722265112,231.47225586128738,234.77457899727952,295.8266639935233,353.7442465041866,372.2893126548721,302.8006174699685,294.464695599343,300.0842133071765,305.0685547775416,307.12024537921616,315.62544628875645,276.67909790673923,279.631156278605,303.82131753244744,446.6563723250885,319.001953789512,,,318.8550573959559,329.82971320581015,330.75454670951194,301.98100738712793,354.5494223579809,309.5905974314278,357.8848385768516,376.94882702768126,373.220856425472,330.8169798516177,337.0982681192786,343.59884950578953,320.3728238396329,340.2362866728639,345.23158367267547,351.49682067359305,370.08511055576633,293.32088199478386,290.1611014851745,294.60463841729654,264.5659449942048,262.56116936214977,278.6262474530722,216.45658602616075,219.93465057166054,291.5607448001354
4.5007722007722,436.51257549449974,300.1992250839416,321.60882143720033,312.78258563828035,266.36213710277843,264.9380524587688,278.1809229829993,224.76317960483507,228.0844452830401,295.72738725840406,441.0499402178505,303.5963245430388,324.8823514036589,316.096103327338,272.2246339874718,271.4678944931569,283.3005649687366,235.4099904542155,238.65418834911944,299.16665032872345,327.2405047492897,347.71297621017385,274.375863334444,262.69707082642236,270.10727527428304,287.4952462578698,297.5730511117168,299.12692087258773,278.15367151523856,281.84083842150716,276.102247306666,379.5912933344424,396.2163283143567,299.41340590134104,312.6641806480899,309.0827814782301,270.12023967978865,269.90909664557734,282.4347056606212,230.90367225524548,234.19315109318524,295.542490034053,353.91214361506366,372.3354729734649,303.157347681013,294.94938568154953,300.5105374970296,304.83741788590135,306.72935856724285,315.383170550074,276.28227639413404,279.21755684021593,304.1476738316218,446.77795181941536,318.9003406907567,,,318.3786505781013,329.215300252311,330.2861789267664,300.5237162225387,353.53265435566436,309.4354841409103,357.30726548163017,376.8590998614117,372.9810527571809,330.2617515994011,336.4885240937257,343.0169145666757,319.6186134321275,339.96142070241194,344.4922983046328,351.65347054451286,370.1169525587931,293.3500024604538,290.6057763091482,294.90130569232247,263.9650639282247,261.8988381029455,278.0349239056827,215.79985978845448,219.26350216630465,291.4878925997942
4.531467181467181,436.3879614248958,299.79367795220827,321.1325802934142,312.33228674589293,265.86138271525164,264.37472658733543,277.67197046643116,224.16686720391797,227.47705202321987,295.3395550171556,440.899908286711,303.2070012021697,324.41983972232657,315.6606405652899,271.7750902418013,270.96576258484936,282.8325381983473,234.87318583283226,238.1029931529889,298.79543148143114,327.4156157612492,347.7593405350844,274.8324506544205,263.2988633611835,270.63296344611837,287.5341695343228,297.34863559174534,299.07263590797317,277.7951035782456,281.46639967173127,276.53969847516197,379.7370797035151,396.23799692065927,299.127094280697,312.6790754626526,308.8906288556973,269.64786791035704,269.3690340483606,281.95928937085756,230.33195504545142,233.60876798873724,295.25706404964075,354.0772656340251,372.3803142228935,303.5161142517467,295.43528382287803,300.92065368098326,304.5987451168179,306.3301506730326,315.1257409976216,275.8888076492596,278.8075759376396,304.46678785074664,446.8867307433297,318.7829661352952,,,317.91230973889515,328.6152810735612,329.8112039156233,299.0742013335166,352.49815196304166,309.27510038856406,356.72632724514324,376.76226717189905,372.7476124494851,329.70048349702097,335.8768703235046,342.43299986792215,318.85105138087744,339.6820404360121,343.747127053329,351.80720274935544,370.14729377826234,293.3713691234314,291.0404731648955,295.1935147989955,263.3652523269254,261.24750581767904,277.45266570189705,215.14099252405123,218.59707819717278,291.3932671646196
4.562162162162162,436.25692791177386,299.3902971980648,320.6583295858404,311.8843001781779,265.36226491287,263.8220152372544,277.16523820145244,223.58149153928392,226.88090313321814,294.95377367780344,440.72998975787317,302.8199629709661,323.9595029589592,315.21813743387725,271.32739434006356,270.46624280778644,282.3669445392341,234.34732920381248,237.56308897542027,298.42638214014687,327.58823301524563,347.8047029109251,275.28956911342465,263.89148029708883,271.1502899661315,287.56394537934403,297.12182071625904,299.01201135435787,277.4395211595914,281.0940644255626,276.96053740061154,379.879326356274,396.2449741412717,298.8475551889493,312.6773044706027,308.6897279027002,269.1685038289463,268.8313943565441,281.47694088912516,229.77138008973117,233.03584420380233,294.96157777896036,354.2396628445482,372.42386012513373,303.85878898345237,295.90456956077685,301.33288078933776,304.3531761992172,305.9318912514248,314.8629489373571,275.4986495391599,278.40116506573276,304.7787805561207,446.98994134008467,318.66964553573774,,,317.4558366150577,328.009140158609,329.3457448804887,297.63253464763744,351.4408689021022,309.1097375981644,356.1419572454379,376.6586290453547,372.496926172977,329.13872545212683,335.2635959064506,341.8417934371212,318.08071522349724,339.3923926261396,343.0186178640971,351.969092814316,370.1819331313638,293.36779625689144,291.4651818327487,295.47220889350507,262.7666625068985,260.59129061762235,276.87113897387377,214.48664868040797,217.93532085420873,291.29500560778934
4.5928571428571425,436.11947093488277,298.9890592788978,320.18609797312996,311.43861848492236,264.856791649101,263.2718218595443,276.66069357889273,223.0000458527655,226.2819179455293,294.5700171920776,440.56708349733395,302.4351860375974,323.50136302418423,314.78756785942534,270.8733607595441,269.9692974154577,281.91230875398134,233.82510102194567,237.0197777692732,298.05947646597957,327.76362183651787,347.860126701691,275.7387847903404,264.46679180336565,271.6594110600538,287.58431343622027,296.8927907776163,298.9452343588554,277.08688834383645,280.7325862730045,277.38214833649306,380.0062681027957,396.24956934976166,298.5659193792268,312.65934469167144,308.489975438574,268.6984397291101,268.2961658771016,280.996241155938,229.20761322809457,232.45989593883056,294.66513223860267,354.39938436289657,372.46613386392903,304.1945770546413,296.3753895157729,301.7291423209175,304.09229894077305,305.543795690196,314.5951603424487,275.11175862981423,277.9982738665534,305.08365204172514,447.09482840579653,318.5406512656393,,,317.0089970684858,327.4134228859191,328.86906258924796,296.1988017614009,350.35553722561014,308.9397034281203,355.5552931543567,376.54847929053625,372.2530764761007,328.5819872297796,334.643370288618,341.25454153850836,317.31807767100105,339.09760122188146,342.2959912329251,352.1171415825862,370.2151129180662,293.348595962303,291.879970853731,295.7283073773829,262.16924425819866,259.9381467948136,276.2904119709027,213.84342111179242,217.28490641682097,291.1761906018579
4.623552123552123,435.96246493648596,298.58095223452284,319.7159099895484,310.99523270133074,264.3609107010625,262.7241212542435,276.15830213412687,222.4155937366444,225.69404394683895,294.18825948089176,440.39791214570147,302.05264640530635,323.0454382509441,314.35942202512746,270.43745350362644,269.4749006369414,281.4514628662262,233.30646177553203,236.48763657933335,297.69468864540323,327.93660226883287,347.9035323231119,276.17161737668437,265.04159287620774,272.1519640395222,287.5955702579069,296.66172144514945,298.86326864594196,276.7457394560716,280.36477491690516,277.7873562973494,380.141562547573,396.26408769635486,298.2733412745712,312.625698331455,308.26387019767157,268.22953380992413,267.75515269243715,280.5171809367452,228.65487130437145,231.89527268806262,294.3767875724821,354.556477258479,372.50715809963094,304.5235709568157,296.82987171280723,302.1186569006546,303.83471456889373,305.14768830316575,314.322729016322,274.7364057667338,277.59885564113165,305.38151220118203,447.18722000331496,318.4059224646647,,,316.57152729011193,326.82347801210835,328.39202623231023,294.7730786373629,349.2489077545343,308.7653097164248,354.9656680960929,376.432102462211,372.0043488218607,328.02519789827045,334.02198217346444,340.6659349633712,316.54280137167785,338.8027798254695,341.5795271779516,352.2624163759912,370.24108443313924,293.3054673841341,292.2848582645012,295.9705244668689,261.5809947900635,259.295950509418,275.7105469753701,213.1979539070878,216.63229592049487,291.05491711794684
4.654247104247104,435.8124913275651,298.183940898281,319.24778638572985,310.55413248754445,263.86661551140054,262.1788890198186,275.6663939864819,221.84190699240125,225.1032770279655,293.8084744636425,440.22258868461176,301.67231993332206,322.5917436893575,313.9336875815636,269.9870249469592,268.9830175964154,280.9929427944202,232.7913749448542,235.95930151336975,297.3319929155397,328.10198916046323,347.9459823437485,276.60542131771365,265.6077548255091,272.6451275641229,287.58920378376314,296.42878005126755,298.7847597662567,276.3988936238479,279.99935292540164,278.19360271392895,380.2675503322049,396.26398440418563,297.9790644329453,312.57688908582423,308.0492737046479,267.75369967484556,267.2247231034796,280.03974815286756,228.10597137496083,231.3275573996755,294.0877010919564,354.7109902366906,372.5469549835383,304.84585863359865,297.28619498870756,302.51067859389264,303.56291253578866,304.7527805229429,314.04599364614626,274.35591358879714,277.20286181413326,305.6724262610189,447.2743544096085,318.2753990047742,,,316.1431290284821,326.24020666544084,327.9254633289245,293.3602672485636,348.1276988268588,308.586869941518,354.3736390205342,376.30378253851603,371.7390490724455,327.4685650699944,333.4049806909309,340.07617941958745,315.7653485009218,338.5021766237601,340.86945594863505,352.41047572935213,370.2656402019574,293.2565792869735,292.6798498382842,296.1986760215669,260.98626029095027,258.6489372174725,275.12330562992423,212.5568574246441,215.98418921199473,290.91413714745767
4.684942084942085,435.6564114458652,297.7890003649831,318.7817444411355,310.11530625675994,263.36596037389046,261.6281307148673,275.1598536622179,221.2651680736758,224.51655740523134,293.4306360848447,440.02788274347404,301.2941823741015,322.1402913774831,313.51035111482906,269.54650161481453,268.4936205417448,280.5452340655382,232.27261327323427,235.42747186841362,296.97136358708104,328.2650447499705,347.9985347427898,277.03171124445475,266.1570895618964,273.13053971792976,287.5831604383622,296.1941258063344,298.70067298646387,276.0548948983741,279.6363830815452,278.58365676281016,380.39016961645905,396.27383714096726,297.69228966531404,312.51345818662026,307.80933416409107,267.2871505171542,266.6966668058501,279.5724440054315,227.55380037523935,230.7710359748564,293.7890654900754,354.86296819371694,372.5855461717679,305.16152127493035,297.7264404410189,302.8870588848024,303.29539427385845,304.3682311071849,313.7652775842329,273.9785655648557,276.8102474301346,305.9473021640727,447.3634799445754,318.12938645809083,,,315.7234986571374,325.663687332222,327.4487322494831,291.95562624718923,346.98747320338975,308.4047015646175,353.7794622729103,376.1697752669078,371.48117611748864,326.9122802246695,332.7871698277459,339.48548390395496,314.99607652139116,338.1954837499152,340.16597151605765,352.55585263500217,370.3003348752101,293.19366221960786,293.0649413852062,296.41257212523357,260.3929785834653,258.00499428347683,274.5453682889697,211.92667167894467,215.34052279431606,290.76350890406195
4.715637065637066,435.4943250491707,297.3961062977713,318.3177982507326,309.6787412929778,262.87481069536716,261.0877860268241,274.67206814018647,220.6990860904519,223.94076583814226,293.04588785147234,439.8406094642626,300.91820940737955,321.69109059009224,313.0893982502415,269.10771332389226,268.00668211585247,280.0912544155833,231.7645347436272,234.90663438771006,296.6127750648989,328.4362655428015,348.03911752034423,277.4419736083691,266.7064663077913,273.5998066972878,287.5689308577859,295.9579100344656,298.6019843819042,275.7137079337361,279.2759125088428,278.9749711740004,380.5153643733393,396.26911699543876,297.40412641354226,312.42650855362973,307.5724905431543,266.8217846088555,266.17097024349965,279.09822372608807,227.0124794012787,230.21135887306184,293.4899091323689,355.0124558970442,372.6229528387122,305.47063861998436,298.1688162698326,303.25704592084577,303.0235925992964,303.9668321621005,313.48088880997227,273.6043204558029,276.42096563165757,306.22450208358845,447.44041517972823,317.9778446965194,,,315.31231908485756,325.09989095759244,326.9831381163609,290.554485746211,345.8240407554509,308.2191210761972,353.1833892829459,376.0363304219911,371.2071075297749,326.35652169965516,332.1687492163428,338.8940427048629,314.21475399079577,337.87156391503225,339.46922684514607,352.6930773746482,370.3221179871088,293.11726874142687,293.44011393517957,296.61203583243366,259.80121281462897,257.36412090380094,273.9684626844899,211.29415263610292,214.70790864203892,290.60320557578257
