O/F,LOX/LH2,LOX/GH2,LOX/RP-1,LOX/CH4,LOX/C2H6,LOX/ETHANOL,LOX/MMH,LOX/UDMH,LOX/N2H4,LOX/NH3,LOX/JP10,GOX/LH2,GOX/GH2,GOX/RP-1,GOX/CH4,GOX/C2H6,GOX/ETHANOL,GOX/MMH,GOX/UDMH,GOX/N2H4,GOX/NH3,GOX/JP10,N2O/LH2,N2O/GH2,N2O/RP-1,N2O/CH4,N2O/C2H6,N2O/ETHANOL,N2O/MMH,N2O/UDMH,N2O/N2H4,N2O/NH3,N2O/JP10,N2O4/LH2,N2O4/GH2,N2O4/RP-1,N2O4/CH4,N2O4/C2H6,N2O4/ETHANOL,N2O4/MMH,N2O4/UDMH,N2O4/N2H4,N2O4/NH3,N2O4/JP10,H2O2/LH2,H2O2/GH2,H2O2/RP-1,H2O2/CH4,H2O2/C2H6,H2O2/ETHANOL,H2O2/MMH,H2O2/UDMH,H2O2/N2H4,H2O2/NH3,H2O2/JP10,F2/LH2,F2/GH2,F2/RP-1,F2/CH4,F2/C2H6,F2/ETHANOL,F2/MMH,F2/UDMH,F2/N2H4,F2/NH3,F2/JP10,OF2/LH2,OF2/GH2,OF2/RP-1,OF2/CH4,OF2/C2H6,OF2/ETHANOL,OF2/MMH,OF2/UDMH,OF2/N2H4,OF2/NH3,OF2/JP10,IRFNA/LH2,IRFNA/GH2,IRFNA/RP-1,IRFNA/CH4,IRFNA/C2H6,IRFNA/ETHANOL,IRFNA/MMH,IRFNA/UDMH,IRFNA/N2H4,IRFNA/NH3,IRFNA/JP10
3.7027027027027026,416.41882229171273,430.43586575860917,294.6992857757922,316.125715856207,307.560307954848,264.886903733489,265.983236276848,276.87841703743476,230.45511298875215,233.86155916394338,290.0655396109278,421.2658533164099,434.85560576740426,297.6817772061963,319.0786999824336,310.5035778325552,269.258515344181,270.86625116228913,280.8338430010427,238.84945863037797,242.25129982313058,293.0666379077619,309.2555916272347,332.57376851312074,248.1951214943159,233.641630472282,242.68526601720714,268.8392294315397,287.15818837958165,283.81520604674904,274.8763254533296,276.08533091097877,250.4993717109215,358.88059550921616,378.11014442292503,288.81512351165907,290.3252273539136,292.9991827982039,267.64281505895025,270.38588820698067,280.21037627411357,235.81767124526408,239.21799765829616,286.1596912578976,334.26720813513714,355.2778004779873,276.7422668154679,266.3597195381808,273.1594889828295,289.13987605268954,299.3616922399012,301.3731153776492,273.1223759927696,276.33370761233795,278.2281129240802,424.48378128231184,440.521875052441,,,,319.2349167016906,330.4251239628694,326.47711201183546,327.8012861549163,357.62954734803424,,430.1907479632539,445.0701812714269,351.3902277691881,360.0806122850297,360.30156470488254,329.03511988138786,336.6712167643587,342.26852578817517,323.7393734741006,331.777248805682,342.92182536374446,332.30361719824407,353.38794374899004,271.89495498564895,262.49706105386065,269.06827222816264,264.1561926477012,265.4760465549149,277.44523206642856,223.91381937295952,227.36730854635655,272.69629038014943
3.7333976833976834,416.46110590218564,430.2978251758855,294.2538429827914,315.67214970023485,307.09702388130984,264.368841659458,265.386268167709,276.3418712489848,229.78693055524954,233.17608414863182,289.6373387333989,421.30001837161603,434.6981556622411,297.2482587269059,318.6284439559601,310.0330784394193,268.78065589333477,270.3288205146018,280.31465662674094,238.244767496209,241.62530695527514,292.65100324080674,309.4965445953193,332.64110678677923,248.88086655641905,234.49105045614084,243.45204359143904,269.1483534312637,287.07683693559983,283.9493955548431,274.4599491188499,275.9986708968884,251.15871345213662,359.09677107312376,378.1575871759892,288.7439304546794,290.80170093967905,293.24029516580725,267.17530686403023,269.8117696244579,279.7065327731492,235.17138381476906,238.5525718859961,286.0065252595777,334.50406769774764,355.3319490543889,277.274514837537,267.0485955076995,273.758847403122,289.2925794815216,299.0472277797742,301.3773496816842,272.653696728075,275.8422693651776,278.72965610096514,424.74596993070526,440.63065200220643,,,,318.67198455036777,329.9151254668575,326.1386371093604,326.37857932183925,357.1646810997675,,430.39135860733256,445.0911993538946,351.7118811290211,360.2731510016588,360.35172205026964,328.6265175658952,336.20214453377696,341.81202544191524,323.2037837241569,331.5514902085073,343.0339089160451,332.52094391288165,353.44864176909476,272.3344330885637,263.18158311476856,269.6299994480293,263.64052850736664,264.7988982233302,276.9288413796873,223.15883877210308,226.6005357021362,273.04237241514824
3.7640926640926637,416.4837986640265,430.15322941483515,293.82628823252855,315.20013901928655,306.6189147772862,263.8531181437706,264.80673248270665,275.79413053653985,229.12366843818353,232.48362581159665,289.2117186846788,421.3029747535657,434.53398690850355,296.8329728477149,318.16036377249156,309.56420786648846,268.3194845427932,269.78072570829136,279.81383124106776,237.6447342089815,241.00445697530552,292.2534679513286,309.72509367828434,332.70689693572854,249.55322419538234,235.3240358485632,244.20474727234011,269.4465268812361,287.00259641777564,284.07550537457496,274.03969284260967,275.87252691362255,251.7982995506292,359.3078957217885,378.21223265122387,288.6567325568533,291.24427787929744,293.4521126476042,266.7224145608833,269.2546690930397,279.2191626150271,234.53015533028642,237.89268273052977,285.84249624962837,334.7183394057528,355.40332535105375,277.79545657045406,267.7247546388419,274.3468759643971,289.42935430765795,298.7258229420488,301.3703567366217,272.2037249508275,275.3700000538176,279.20632171625067,425.00059524263725,440.72147948162643,,,,318.1206855305987,329.39930222592363,325.8037833904061,324.9260824635315,356.6851078447388,,430.5719930689314,445.1059031532064,352.02942651565445,360.4324950329493,360.3752777713125,328.21005585329164,335.7274248078392,341.35075930907567,322.65759466385106,331.3263376900674,343.1242538897233,332.7337591692248,353.4975934981694,272.7438307711159,263.8382651403508,270.1786158803439,263.1069629317557,264.1237840109217,276.4094368966654,222.42150180973184,225.85189244329837,273.3845442732245
3.7947876447876445,416.50912348909816,430.0022010156443,293.38576170176987,314.72662350349606,306.1422319171409,263.3534696249239,264.21657487189634,275.2642184447934,228.46526402435296,231.80886551991344,288.78867606622845,421.29721191803344,434.3632379881211,296.4046912202958,317.691515962918,309.09708370997913,267.8468333717047,269.25045339771,279.31649790072333,237.0492992768432,240.3886758603061,291.8432355430709,309.9583396813865,332.77117451901074,250.2193201692843,236.15238014629026,244.93701669989983,269.74092305312473,286.9050020179643,284.1935787811734,273.6375386794068,275.7155855788522,252.42525506930335,359.5140593081794,378.2639230638228,288.56971461407227,291.6838612842847,293.64260207364646,266.25615548057914,268.6860365308461,278.7334846414923,233.89392188973252,237.23825105753698,285.66844397851617,334.9465126827599,355.4630755510168,278.2915130662915,268.3813525137842,274.9092932747535,289.5648017083098,298.39812948340165,301.3520979039017,271.74383271657285,274.88801908342197,279.6876735093676,425.2594225026663,440.80651011591755,,,,317.5644152225801,328.8868563405802,325.4547198364876,323.4822113480019,356.19074993323017,,430.7444633032379,445.1144143509872,352.3295032591971,360.59830013840366,360.38280728953055,327.79488714540366,335.24705043628484,340.90358274662765,322.1009402169162,331.10226792321697,343.19195765727903,332.9512028493821,353.5444080806374,273.1518162254365,264.48139322905604,270.71435043058466,262.58343507980413,263.4507911557621,275.8873380540391,221.6897977587215,225.09722616021818,273.6940136906974
3.8254826254826253,416.52614054456825,429.8448471499716,292.94772625086676,314.2684150819678,305.6671003621875,262.84227722490823,263.6297512717659,274.7375157804201,227.81166199058458,231.13933359533547,288.38335873189084,421.2940417264169,434.18603153080534,295.97905144359464,317.23883049737606,308.6318106608976,267.3767309869927,268.7094558855438,278.8079003747964,236.45840258083024,239.77789344079943,291.435700222501,310.1878369691211,332.8339654591851,250.87274242810503,236.9624892822175,245.6557843834562,270.0243741291193,286.81495272998325,284.30365119296897,273.2242015791412,275.5295439762771,253.04675631120605,359.71535840234964,378.312710139135,288.45351352875696,292.1051327961677,293.7965076297143,265.8045722879557,268.12013710944154,278.2495210988262,233.2626148262691,236.58919962080742,285.4851479275681,335.15226980550585,355.5208758862154,278.7922107850313,269.0258158035659,275.47548559609334,289.66846110836366,298.0647723445989,301.3225579294187,271.28824935533027,274.41068954221544,280.1445649456637,425.51088110471375,440.8979260075083,,,,316.9867042607176,328.3690117623392,325.10929168238613,322.0221326803041,355.68149038044197,,430.9205873181549,445.1168511024077,352.5918829362435,360.73130552514544,360.38484241449265,327.37212410556623,334.77029477973343,340.43282071355947,321.5339869101322,330.8787284518632,343.2359750254833,333.15527469672986,353.5986988392908,273.529633189566,265.111283482736,271.23740846985856,262.04293541025453,262.79381568095073,275.34839884621726,220.9577591048235,224.36044364260255,273.9850547366693
3.856177606177606,416.52393550405804,429.6812857841655,292.51219120690956,313.7929469529887,305.19363159043365,262.3333029657076,263.0601048276047,274.1995232403068,227.1628061962479,230.4749629798062,287.9654299419698,421.28241545681794,434.0025044819676,295.5560573989908,316.76933797644375,308.1846500666567,266.9231053789582,268.18610447999777,278.31740311677595,235.87198749403385,239.17203495749544,291.03084990701205,310.4136598084054,332.8952980388251,251.50698759447886,237.76032048728598,246.36806109102793,270.2896838698819,286.70202346670175,284.4057584504592,272.82891011885016,275.3167292682989,253.64941015445666,359.91188681308006,378.3586308363756,288.3241095821819,292.4927107665892,293.9450685174576,265.3397639020167,267.57111438130147,277.7526095428905,232.63617300075757,235.94544680864274,285.2933412208162,335.37212644499317,355.5767686688897,279.26844729158734,269.6656162275821,276.0311659957846,289.7551218178264,297.72633396765025,301.2817557226684,270.85111713583,273.9522919079966,280.60661939418156,425.75506781491725,440.9716441388849,,,,316.4232955424272,327.8453764899231,324.7586145669166,320.5568265244954,355.1571602239057,,431.0887864721579,445.11334379628386,352.7854160004752,360.8613353767127,360.36220157067726,326.9329533448784,334.2879082990591,339.95735794252687,320.9569488606159,330.65569432117786,343.25487456781985,333.35510509467565,353.6413705599041,273.905977337114,265.7282313908605,271.7479958058386,261.4995728162521,262.12525754411695,274.8218004575165,220.2312451794577,223.62944814436804,274.27201270956874
3.886872586872587,416.51366405589766,429.511634344637,292.0791620755076,313.3169863905982,304.7378924962802,261.8265033350854,262.47976689305426,273.6790969042348,226.51864363843902,229.81568581606933,287.55005236288264,421.2513063270566,433.8127777432785,295.1357096573286,316.2999338501372,307.723325526429,266.4579757385238,267.65196751760146,277.83022134689213,235.2962713608612,238.5710335707725,290.62867054711415,310.63587282122245,332.95519692002506,252.1291576105486,238.54561233127322,247.06748737417155,270.54400808653935,286.5971077054128,284.499945117148,272.42245595943155,275.07982353063437,254.2472235621864,360.1037260992775,378.4017243356605,288.1824612937975,292.86207188456956,294.0733070822835,264.88966827593504,267.0105890742106,277.2721543850266,232.0145345230045,235.30065637725227,285.09369843462224,335.57884090370555,355.6307951264233,279.74983203551494,270.2938822054163,276.56195983336545,289.8244511425739,297.3833631877644,301.2297315091631,270.4039427164292,273.4840748851831,281.0446100297227,425.9803889105343,441.03984396147837,,,,315.84902542325835,327.30764592605084,324.40271706001676,319.08806098060086,354.6175584030789,,431.2374803065559,445.10401110554693,352.61397454984706,360.9787373344576,360.33528873630235,326.48659553841736,333.7907072716311,339.48660889395626,320.3700727526953,330.44209462129106,343.2459337883456,333.5598321229881,353.68203091910743,274.2519968243639,266.332527417735,272.24629079762553,260.96730870383504,261.4590279148878,274.2933206601209,219.51605215858967,222.8922919345708,274.52604433272234
3.917567567567567,416.51752352043763,429.3359984231502,291.66394890507644,312.84081081061316,304.2680131860281,261.3355226055986,261.90260407763355,273.1473204781451,225.87911665911986,229.1614377173261,287.13721281664766,421.2120190068147,433.6169863002352,294.71800580610784,315.83085253224755,307.26409988703074,266.0091901368404,267.1211889382728,277.3316768318009,234.7248927873875,237.97482400132498,290.2444208262486,310.85454218402816,333.0136951407055,252.7395400511841,239.3182401120914,247.7476395021897,270.7873382199058,286.4698269231173,284.5862502816004,272.0339806585548,274.82168413393543,254.8267529972851,360.2812466081995,378.4318659360374,288.02941613399224,293.22875405823265,294.1814930703147,264.4264713084019,266.4668482118058,276.79345691948026,231.3976408023589,234.66104718664715,284.8717934639749,335.78160845884963,355.68299543427685,280.2071591335576,270.8964867007828,277.097352630569,289.8612302498676,297.0363754266771,301.16655921686015,269.9750546305966,273.0203328670221,281.47344099592385,426.1986048983065,441.1146984075566,,,,315.2735125719294,326.7648732460721,324.04165783372264,317.6173918881437,354.0624394101383,,431.3784850798996,445.0889757422036,352.21858784850843,361.07386888412236,360.2849086636196,326.0332854026389,333.2879980579394,339.0112137176209,319.77364001254875,330.2196451219923,343.1918292328305,333.7514412902564,353.73027680854113,274.59641481546197,266.9244478365568,272.7324489503581,260.4192096110208,260.7951871500257,273.7488294708063,218.80621092638893,222.17266623605417,274.76150810183736
3.948262548262548,416.4914763294681,429.1544978734095,291.2359138951267,312.3810132899365,303.80006137212143,260.8329424491984,261.3423783516462,272.63294392690057,225.24417400338913,228.5121497009153,286.726896283421,421.16467883274447,433.4152489121797,294.31841441382784,315.37882255995544,306.8070369583347,265.5488358863438,266.6078166848299,276.8509875711626,234.15154837473162,237.3833362621573,289.8475153000808,311.0697300217375,333.0708161498263,253.3384256114617,240.07818413746605,248.4155102874599,271.0196598624556,286.33575707461085,284.6647183254456,271.6343508336277,274.54518119853117,255.39513269375055,360.46397020436797,378.45927011858487,287.86577487653994,293.5618289847346,294.2545131143963,263.9780075513015,265.9116277034351,276.3165249914996,230.78542835879034,234.03278223086085,284.65836708508255,335.98051162824015,355.7334087477368,280.67008993083124,271.5024875243337,277.6156348935691,289.89540353044026,296.685844038181,301.0923427719647,269.5360522600659,272.57527356224654,281.90810032643213,426.4214975599876,441.17213447068826,,,,314.70635453752254,326.22626772659925,323.67550547725756,316.14617470845127,353.49152459683495,,431.5119184676001,445.06835638946603,351.78271459382313,361.1568443754468,360.2215557668068,325.58225042077675,332.78906342276815,338.5218595526228,319.16795117712337,330.00631248800374,343.0720761419471,333.9390559468094,353.7670289247351,274.91030116237823,267.5042572989981,273.20663170471624,259.86921095095727,260.13379162364987,273.2172902764832,218.09583657555856,221.45858872893018,274.97840730996955
3.9789575289575287,416.4577174060006,428.9672368215257,290.8103819267583,311.905117062845,303.3341055502994,260.33242805168726,260.7713997696567,272.10715667713765,224.61976647675124,227.86776017118382,286.31908609897425,421.10942532910394,433.1847694187687,293.90596042425017,314.9109825028008,306.35219252968994,265.0908287497713,266.0835741773816,276.35887148573477,233.58246201406251,236.79650808241627,289.453228814814,311.2815056369891,333.12657715703807,253.9260857147125,240.83207188689101,249.0713932319518,271.2409640560134,286.2104643553603,284.73539470345634,271.25261958880975,274.2384761911019,255.952615988456,360.6325283252136,378.49415652397926,287.6922958576314,293.8768063448329,294.32389649202867,263.5165541863074,265.35904280026665,275.82678546891214,230.17784101041033,233.40952496353543,284.43888374595883,336.17563079893455,355.7820732325234,281.1093418857378,272.09776267461245,278.124352802928,289.9119501362622,296.33221514058954,300.99156503101614,269.1151744201182,272.1202831526583,282.31921572705966,426.63746948200287,441.22432308349727,,,,314.13978961624616,325.68301504919873,323.30433365237707,314.67557968943447,352.9047807510067,,431.6496272708232,445.0422834473754,351.3320953647043,361.2378116889978,360.14581655665614,325.1247699568488,332.2847708228142,338.03733769720236,318.5533391631292,329.78383124126606,342.69064195540443,334.13181792466247,353.8018829609645,275.2079596780521,268.07221134312283,273.66971826894513,259.31758493914856,259.4749545311853,272.6845069169183,217.3907196232549,220.73822393488106,275.1767672068831
4.0096525096525095,416.4163667567813,428.77433346676844,290.3873466170034,311.42969181972234,302.8702057915526,259.84754794864205,260.20345549816733,271.59850879789064,223.99382278128567,227.22216235615136,285.9137641338711,421.0463828354456,432.9715431808553,293.49612802695896,314.444044257894,305.8996150920267,264.6490013288239,265.5765793815214,275.8844564719755,233.0175833472322,236.21427653731843,289.06154138741795,311.48992868084923,333.18102037049675,254.50279094875145,241.56691869323203,249.71556770993305,271.45124445464154,286.0636125438278,284.7983366349115,270.8597306843677,273.9333348070458,256.49947167193676,360.8064554841694,378.526382714637,287.49450829412996,294.18924058005973,294.3590656650404,263.05601869418797,264.82310326427233,275.3534269244831,229.57482386246664,232.79120624942115,284.2138496972444,336.36704429383127,355.82902925482,281.53983592528834,272.6680815068207,278.6237293529031,289.91098943945826,295.9759003461214,300.89573256691654,268.6841134876,271.6695822696603,282.7217310437502,426.8349220265774,441.283456218781,,,,313.5575376307794,325.13535041065296,322.92823869273036,313.20661207567355,352.3013200061054,,431.7682960922028,445.01087509244877,350.8720378368794,361.3071527032801,360.0582649552324,324.6521953652111,331.76603969686187,337.5483419650129,317.9301530748829,329.56108015877624,342.0624719820091,334.31168908581475,353.84443157317764,275.5037509374923,268.62854729653395,274.10589620175915,258.7645852429153,258.8185800966935,272.13638752910094,216.69658437968488,220.03505326304577,275.3566588892319
4.04034749034749,416.3675361710126,428.5758981704758,289.9668129668913,310.95494002190753,302.4084295120879,259.3510576378061,259.6522404232254,271.09290848783564,223.37829883648092,226.58138972488814,285.52592565581267,420.9756936437262,432.752759247558,293.0889188069648,313.97818052982336,305.4493611247607,264.1955720769389,265.0586873206647,275.41309971868566,232.45687480376873,235.63660047988805,288.67244458232176,311.6950543120668,333.23416108899374,255.0756683532597,242.28940169888963,250.34829459027074,271.65050288183545,285.91077909119633,284.83836556731154,270.48466407982295,273.61745807061305,257.035918273189,360.9760921632562,378.5559788459088,287.30349614874336,294.46810752875996,294.3916359429956,262.61024383962035,264.2757300379184,274.88185754603046,228.97633559006945,232.17777999863034,283.96873650087105,336.5548232683733,355.8743062590937,281.9765591737439,273.24261297409373,279.1139633235424,289.87772841908696,295.61729169897313,300.7893807895723,268.2569625778238,271.2373299699385,283.13064950348047,427.0256202461097,441.3133517796041,,,,312.9949888656109,324.5745945108448,322.53850339049575,311.7401653019238,351.6712669305921,295.51862652782035,431.8914787165932,444.97425112532915,350.4044108286644,361.35524218656315,359.9594651840158,324.1738129421002,331.24221532809804,337.0456465498717,317.2987807165423,329.3378910567669,341.3889894320432,334.4877954000045,353.86603941064124,275.7686478994846,269.1734781514452,274.54483940841186,258.22393620869855,258.16480034482737,271.6016979229331,216.00756595196475,219.33722703851817,275.50372667381873
4.071042471042471,416.3113422033084,428.37203126158363,289.5487428680514,310.4972369161788,301.964609511805,258.8565127644109,259.0902116975795,270.57570274805585,222.76115501909646,225.95135965901176,285.1255008822658,420.89747335859676,432.5285136861742,292.68429284077996,313.51350325474914,305.0014370902107,263.7581866029495,264.5578713673896,274.9302191551532,231.9126361287181,235.06337875954088,288.2858910192331,311.89695198666186,333.28602574721674,255.63124123721917,243.00636950200257,250.9766828847407,271.83876071474,285.7675011000906,284.8860119411986,270.0984181872214,273.2784087463942,257.56222886840237,361.141523684432,378.57281685022076,287.104674046621,294.72897059127484,294.391088194541,262.1515994357298,263.73091634743827,274.3975453620166,228.38228527898804,231.569136812566,283.73400814385263,336.7390525570068,355.9179438456304,282.3901230553888,273.79264404847095,279.5879192651614,289.8425527461058,295.25671686425625,300.6570974224307,267.84769432220446,270.795014370167,283.5164984942527,427.2213890835815,441.3624775690089,,,,312.4357501449855,324.0189183752464,322.152908193483,310.2768709200497,351.0239244626048,295.48507984756077,431.99587779171515,444.9325306762117,349.9300667788516,361.39225991594077,359.8499508092042,323.6988337463092,330.7225569604857,336.5479542739835,316.65955581071785,329.114067658886,340.689998378822,334.6692834914467,353.9049704268952,276.01700800041954,269.70726427478905,274.97227216523396,257.66883787945926,257.5136097253817,271.0520338259685,215.32356010483187,218.63298266190355,275.64704095561603
4.101737451737452,416.24789534231957,428.1515241824281,289.1331375149924,310.02425385804116,301.50714227485275,258.3638991612847,258.5310821971172,270.075503848956,222.14834651528267,225.3259881005466,284.7275027065492,420.81186266292065,432.2874075756768,292.2822484792274,313.06654257588434,304.571863737512,263.3091637550528,264.04609835447377,274.46480985899586,231.3600433498683,234.4945730083675,287.90187054998535,312.09567996364586,333.33663381093027,256.16966673220605,243.70479296616756,251.58737730883078,272.0160340722204,285.6034955467311,284.92611094004997,269.72988578764597,272.94690075542064,258.078608862098,361.30282040015356,378.5871016731203,286.8986448135964,294.97185101070653,294.38909966986927,261.7076927267011,263.2026099036653,273.92953172105706,227.7926382322016,230.96523363645017,283.49504534449744,336.91979938087366,355.95997594504377,282.79546548644413,274.3474226956265,280.067918217966,289.77586520808273,294.8945109336837,300.5304523240772,267.42813846846,270.35681250428524,283.89424934160735,427.41060225535864,441.38254990309537,,,,311.8721340275324,323.4507193116252,321.7539302733206,308.81738790397253,350.3685659519122,295.4441415218229,432.09332381951157,444.8858436308307,349.44955190304466,361.4184979082608,359.7303255825253,323.21865550716063,330.1980485469529,336.0460507921291,316.01287297947385,328.88941661149687,339.99231823364426,334.8380962619395,353.94213180898737,276.2487338159955,270.23009028068236,275.37376891964936,257.11301232737924,256.8650640533663,270.5160285424187,214.63879139628995,217.9456100000234,275.77233908294454
4.132432432432433,416.1773170691461,427.9258199420009,288.7199827100558,309.55238842375996,301.0519012844045,257.8866924478603,257.9748156040768,269.56377673991585,221.53982609625982,224.70521368452853,284.33190862303246,420.71898318545834,432.0412148772798,291.8827693624053,312.60461825869163,304.1286925300083,262.8623040373787,263.5373345053064,273.98784002326573,230.81145978458304,233.93012556226967,287.5203595761816,312.291293062682,333.38601436051727,256.705019722114,244.39150125168638,252.18742295114413,272.18235522506325,285.43431007969747,284.9587354998661,269.3501657624108,272.6027220101262,258.5852739984342,361.46004534397497,378.60903840890774,286.6859639480629,295.1967968483208,294.35521360912185,261.25101607299405,262.6628766748498,273.46328281424354,227.20734358837512,230.3660091030574,283.23725437965163,337.0971344243281,356.0004361982648,283.20762405687657,274.8853801789903,280.52462106120714,289.70824646793614,294.51564114993323,300.3940802008088,267.0263319732979,269.9368012280072,284.2640491548056,427.58164751061923,441.42204740658417,,,,311.3135432839236,322.8881928557701,321.35938029216976,307.36221415748577,349.6949658743573,295.3801147952033,432.18394102590304,444.82223385158085,348.9632235075597,361.444158958282,359.60084695390117,322.72472333020346,329.65973150044545,335.5307569784439,315.3591221450503,328.6637384591248,339.28000904421816,335.00336352649487,353.9584655618015,276.4637398091776,270.7421612985831,275.77834553589554,256.55664823330426,256.21919186078065,269.9654061591036,213.95896610607957,217.26334976886565,275.86531629364083
4.1631274131274125,416.09971376865104,427.70633092989647,288.3092627765464,309.0817649264999,300.59891459184377,257.3978279287346,257.43498768577496,269.0689071662673,220.9355492903582,224.0889820903763,283.93869533712854,420.6189666724916,431.8013621288269,291.48583788038434,312.1442434575625,303.6879422496348,262.43133315100243,263.0454534940509,273.5281962420379,230.26683423231304,233.3699820082137,287.1413338651366,312.48384774256266,333.43418697100924,257.23060878483403,245.066712675193,252.77705934047754,272.33777747958834,285.26020911575773,284.9763564596308,268.98806336848656,272.2544394265612,259.07545881223064,361.6132723461471,378.62848074247086,286.4520301371398,295.4038575957518,294.3056087882673,260.79535866456627,262.1256675073589,272.98436277126956,226.62634546121004,229.77139711305452,282.9909391170875,337.27112660538137,356.03935741919963,283.5970654377912,275.41399946268416,280.9877920035227,289.61028519761527,294.15106398239226,300.232688385824,266.6141767864103,269.50662787766527,284.62604681045445,427.7463167918962,441.4447844316975,,,,310.7692978784685,322.32273222471116,320.9605810811246,305.91178104603176,348.99294524768084,295.32466369517886,432.26784998746786,444.7539033060296,348.4713700758413,361.4497494491835,359.4523598256022,322.2262938574646,329.1169313940569,335.0207694765792,314.6986901192333,328.43682233382356,338.5640670565817,335.1742243575255,353.99220242021954,276.6619684602561,271.2436603013823,276.1570544885992,255.9999149399179,255.5894675942945,269.428648421071,213.28973320647214,216.5803639618123,275.95455846011924
4.193822393822393,416.01520562526827,427.4818422052244,287.90096071524863,308.6124952579266,300.14820545676685,256.9108062574485,256.8843075036103,268.56246349803956,220.33546658953986,223.47723810308878,283.5478388659177,420.51194392590367,431.556524055778,291.0914353110557,311.6855115437513,303.24962946755966,261.98868593416637,262.54255689155696,273.07134901160555,229.7261225114087,232.81408298335805,286.77985722863434,312.6733964917936,333.4811737057103,257.7466530239421,245.7306634314033,253.35652728415883,272.4823622912372,285.0966775384743,284.986675136671,268.6147502413674,271.9103902138732,259.55631622932384,361.75283132778543,378.6352968681837,286.2276025478326,295.5775232611056,294.24093621618624,260.3544168111499,261.6048295745895,272.5216523669931,226.05564982901686,229.18133891334986,282.7264908715515,337.44184613143057,356.07677161869816,283.9787766292242,275.92618122745546,281.4287958642798,289.5126862704848,293.7856783796327,300.07785597080147,266.2196266106209,269.0944866648749,284.9803851170749,427.91643902688793,441.46294539056476,,,,310.2315190105316,321.75469718690164,320.55770542563283,304.46645337004423,348.27170443283114,295.26210782738053,432.34518294326267,444.6930193223193,347.97423648640296,361.4553797000661,359.30500842451204,321.7414428768857,328.57893519307936,334.50691371974574,314.0319512555118,328.2174737664406,337.84562705195236,335.33260946449747,354.0147243985125,276.8288588720721,271.7204299841671,276.5389519243846,255.4429797631495,254.9489837294179,268.8775709923221,212.62529283652032,215.90239363956852,276.01300011951224
4.224517374517374,415.92389764227994,427.22977868855423,287.49505834680696,308.14467996447945,299.6997927752876,256.4255946720228,256.3363756615789,268.0727373809571,219.7395350765674,222.8699295074208,283.1593146295867,420.3980337767063,431.28403897364853,290.6995419456574,311.22850616103193,302.8137669712942,261.54810680863136,262.0564012583489,272.6028711090201,229.20152406774406,232.26237638904786,286.4057083511383,312.85999910812023,333.5269931366636,258.2533550239458,246.38357914499943,253.9260510925524,272.6016941396556,284.91353190035665,284.9974151799226,268.2589539806782,271.54978944257437,260.0350666160945,361.8885143222747,378.63969819517547,285.982884321997,295.7490437059974,294.16185844239175,259.9008142326078,261.072594761791,272.06068648181173,225.48308279498437,228.5957749724968,282.47410631588764,337.60935378432237,356.11271002756365,284.35291261489635,276.444062598267,281.86098841688295,289.3861844086074,293.4197148065961,299.8987120098342,265.81466950606773,268.6721155399675,285.3271936133821,428.0686558866664,441.47663122337866,,,,309.7010935774776,321.1756078159812,320.15094561411496,303.02650408358784,347.54035710187526,295.1925618986463,432.41606059553,444.6276404590815,347.4624323006581,361.44156838061184,359.13947004417673,321.2350259721354,328.03681183346885,333.98009460682925,313.3592818446317,327.9964285945979,337.13494478894074,335.4876451316497,354.03561424239405,276.993437149032,272.20130336499153,276.89499164010823,254.88599140106118,254.31124251660165,268.3405358155288,211.96559577398847,215.23511614219814,276.06916672787247
4.255212355212355,415.82590850392967,426.99561287814106,287.0915364415038,307.67840922747064,299.25369148120836,255.95557885682064,255.80468000590835,267.5713977484075,219.14771255034393,222.26699924623512,282.7730975346442,420.2773685700136,431.02960050436855,290.31013720312546,310.7733020567572,302.3803641041546,261.1232527029709,261.55919700861824,272.1515105019838,228.66848073772812,231.71480918372484,286.03396910890103,313.0436978699148,333.5716723356677,258.7509106798541,247.02570175413962,254.47896934169657,272.7248572884719,284.72621996806885,285.00105559307804,267.8919203056115,271.2023373332653,260.5049054680309,362.0301225905363,378.6518672138018,285.7485282338962,295.90295376838395,294.069039427981,259.44826717424024,260.542828479239,271.5870977605181,224.92068585671842,228.0085666986173,282.2041916957319,337.77371398144055,356.14720311908627,284.719612280995,276.93857874244094,282.30023223211333,289.2465476175383,293.03812966980047,299.72683044567776,265.42717767430526,268.25356944591016,285.6666058622876,428.21479085520934,441.4859428376766,,,,309.1781514939226,320.5947781149732,319.7404948879866,301.5921910899905,346.7791059758949,295.1003681048777,432.480603560773,444.5578781227169,346.9649538755432,361.4185431575076,358.9759148993999,320.72513852820884,327.4817019230952,333.4497136638918,312.68104905441396,327.7644426439633,336.4142180773978,335.64847277190074,354.0644361205784,277.1412081670923,272.6721133531391,277.23969544352656,254.34236808324167,253.67626125191333,267.7894499229363,211.3049239321204,214.57269207943855,276.09452666302366
